,intVar1,intVar2,intVar3,intVar4
0,43,152,74,103
0,02-05-2022 19:16:40,215,345,306,364
0,02-05-2022 19:16:40,165,150,496,50
0,02-05-2022 19:16:40,344,76,392,261
0,02-05-2022 19:16:40,475,77,338,202
0,02-05-2022 19:16:40,441,421,291,138
0,02-05-2022 19:16:40,36,320,199,110
0,02-05-2022 19:16:40,156,66,164,228
0,02-05-2022 19:16:40,119,154,253,376
0,02-05-2022 19:16:40,77,224,439,215
0,02-05-2022 19:16:40,424,113,178,302
0,02-05-2022 19:16:40,220,281,121,54
0,02-05-2022 19:16:40,72,413,151,133
0,02-05-2022 19:16:40,40,353,148,298
0,02-05-2022 19:16:40,322,393,19,272
0,02-05-2022 19:16:40,327,64,236,332
0,02-05-2022 19:16:40,435,282,31,199
0,02-05-2022 19:16:40,72,334,456,87
0,02-05-2022 19:16:40,195,124,320,342
0,02-05-2022 19:16:40,74,173,49,262
0,02-05-2022 19:16:40,178,127,391,353
0,02-05-2022 19:16:40,339,499,8,150
0,02-05-2022 19:16:40,62,327,473,304
0,02-05-2022 19:16:40,127,153,411,291
0,02-05-2022 19:16:40,11,478,427,349
0,02-05-2022 19:16:40,169,369,35,494
0,02-05-2022 19:16:40,94,198,451,228
0,02-05-2022 19:16:40,418,147,252,127
0,02-05-2022 19:16:40,58,149,426,254
0,02-05-2022 19:16:40,126,115,81,497
0,02-05-2022 19:16:40,287,427,319,317
0,02-05-2022 19:16:40,270,203,37,87
0,02-05-2022 19:16:40,280,303,389,96
0,02-05-2022 19:16:40,308,225,134,491
0,02-05-2022 19:16:40,82,245,340,39
0,02-05-2022 19:16:40,208,196,164,362
0,02-05-2022 19:16:40,405,328,194,480
0,02-05-2022 19:16:40,40,95,137,144
0,02-05-2022 19:16:40,428,71,11,415
0,02-05-2022 19:16:40,343,492,256,328
0,02-05-2022 19:16:40,296,94,262,297
0,02-05-2022 19:16:40,158,451,439,140
0,02-05-2022 19:16:40,488,398,282,244
0,02-05-2022 19:16:40,60,279,475,320
0,02-05-2022 19:16:40,52,98,434,178
0,02-05-2022 19:16:40,42,121,125,340
0,02-05-2022 19:16:40,156,139,132,432
0,02-05-2022 19:16:40,360,128,49,182
0,02-05-2022 19:16:40,181,219,461,292
0,02-05-2022 19:16:40,499,341,211,39
0,02-05-2022 19:16:40,134,279,131,261
0,02-05-2022 19:16:40,228,45,411,144
0,02-05-2022 19:16:40,262,232,223,211
0,02-05-2022 19:16:40,320,292,50,377
0,02-05-2022 19:16:40,123,57,310,210
0,02-05-2022 19:16:40,173,94,426,312
0,02-05-2022 19:16:40,404,305,406,60
0,02-05-2022 19:16:40,454,418,216,16
0,02-05-2022 19:16:40,84,479,212,435
0,02-05-2022 19:16:40,141,12,386,361
0,02-05-2022 19:16:40,322,484,191,353
0,02-05-2022 19:16:40,30,432,135,203
0,02-05-2022 19:16:40,381,124,203,181
0,02-05-2022 19:16:40,198,339,193,29
0,02-05-2022 19:16:40,167,478,359,27
0,02-05-2022 19:16:40,364,226,88,335
0,02-05-2022 19:16:40,457,25,54,265
0,02-05-2022 19:16:40,487,460,454,336
0,02-05-2022 19:16:40,109,360,65,165
0,02-05-2022 19:16:40,263,105,319,200
0,02-05-2022 19:16:40,69,14,91,214
0,02-05-2022 19:16:40,487,414,59,499
0,02-05-2022 19:16:40,464,98,200,22
0,02-05-2022 19:16:40,120,389,178,294
0,02-05-2022 19:16:40,343,365,376,261
0,02-05-2022 19:16:40,156,76,274,289
0,02-05-2022 19:16:40,273,318,474,388
0,02-05-2022 19:16:40,360,89,397,469
0,02-05-2022 19:16:40,31,295,348,127
0,02-05-2022 19:16:40,139,493,439,443
0,02-05-2022 19:16:40,485,218,151,149
0,02-05-2022 19:16:40,335,299,85,227
0,02-05-2022 19:16:40,178,460,165,325
0,02-05-2022 19:16:40,108,470,172,152
0,02-05-2022 19:16:40,346,378,320,267
0,02-05-2022 19:16:40,402,326,181,454
0,02-05-2022 19:16:40,398,28,471,398
0,02-05-2022 19:16:40,463,123,187,366
0,02-05-2022 19:16:40,93,279,435,304
0,02-05-2022 19:16:40,110,318,350,488
0,02-05-2022 19:16:40,60,226,309,327
0,02-05-2022 19:16:40,441,353,186,410
0,02-05-2022 19:16:40,44,50,393,67
0,02-05-2022 19:16:40,243,265,121,175
0,02-05-2022 19:16:40,480,206,177,458
0,02-05-2022 19:16:40,10,239,131,327
0,02-05-2022 19:16:40,367,396,144,43
0,02-05-2022 19:16:40,390,265,494,439
0,02-05-2022 19:16:40,41,6,275,145
0,02-05-2022 19:16:40,7,111,105,281
0,02-05-2022 19:16:40,496,384,483,440
0,02-05-2022 19:16:40,51,453,18,284
0,02-05-2022 19:16:40,465,260,163,100
0,02-05-2022 19:16:40,299,400,416,233
0,02-05-2022 19:16:40,286,178,232,301
0,02-05-2022 19:16:40,371,0,328,488
0,02-05-2022 19:16:40,472,145,425,482
0,02-05-2022 19:16:40,111,9,476,251
0,02-05-2022 19:16:40,214,195,287,244
0,02-05-2022 19:16:40,332,51,32,312
0,02-05-2022 19:16:40,481,118,59,318
0,02-05-2022 19:16:40,378,38,412,370
0,02-05-2022 19:16:40,202,332,101,213
0,02-05-2022 19:16:40,460,228,271,370
0,02-05-2022 19:16:40,192,29,326,221
0,02-05-2022 19:16:40,361,127,490,463
0,02-05-2022 19:16:40,255,106,120,139
0,02-05-2022 19:16:40,231,493,67,155
0,02-05-2022 19:16:40,38,140,320,40
0,02-05-2022 19:16:40,175,105,134,500
0,02-05-2022 19:16:40,111,304,497,486
0,02-05-2022 19:16:40,455,153,134,314
0,02-05-2022 19:16:40,231,482,153,278
0,02-05-2022 19:16:40,55,237,118,277
0,02-05-2022 19:16:40,77,319,496,478
0,02-05-2022 19:16:40,139,42,459,80
0,02-05-2022 19:16:40,4,183,215,272
0,02-05-2022 19:16:40,305,425,247,25
0,02-05-2022 19:16:40,429,265,210,293
0,02-05-2022 19:16:40,419,432,351,352
0,02-05-2022 19:16:40,237,300,87,86
0,02-05-2022 19:16:40,259,390,207,166
0,02-05-2022 19:16:40,181,304,69,108
0,02-05-2022 19:16:40,184,414,393,95
0,02-05-2022 19:16:40,349,276,40,238
0,02-05-2022 19:16:40,464,137,92,37
0,02-05-2022 19:16:40,166,20,325,331
0,02-05-2022 19:16:40,436,177,485,143
0,02-05-2022 19:16:40,205,203,77,283
0,02-05-2022 19:16:40,307,98,307,95
0,02-05-2022 19:16:40,35,247,428,180
0,02-05-2022 19:16:40,89,343,140,333
0,02-05-2022 19:16:40,196,493,458,392
0,02-05-2022 19:16:40,161,288,281,171
0,02-05-2022 19:16:40,470,168,7,27
0,02-05-2022 19:16:40,401,206,463,232
0,02-05-2022 19:16:40,99,369,155,483
0,02-05-2022 19:16:40,414,361,267,159
0,02-05-2022 19:16:40,222,71,182,472
0,02-05-2022 19:16:40,323,330,316,466
0,02-05-2022 19:16:40,378,463,118,139
0,02-05-2022 19:16:40,458,46,440,401
0,02-05-2022 19:16:40,247,172,381,151
0,02-05-2022 19:16:40,451,391,54,63
0,02-05-2022 19:16:40,170,407,478,398
0,02-05-2022 19:16:40,477,366,68,356
0,02-05-2022 19:16:40,446,190,29,110
0,02-05-2022 19:16:40,380,199,228,330
0,02-05-2022 19:16:40,15,108,366,235
0,02-05-2022 19:16:40,276,496,344,271
0,02-05-2022 19:16:40,350,322,274,9
0,02-05-2022 19:16:40,255,245,256,172
0,02-05-2022 19:16:40,372,12,73,279
0,02-05-2022 19:16:40,449,117,323,200
0,02-05-2022 19:16:40,364,325,10,157
0,02-05-2022 19:16:40,433,320,185,451
0,02-05-2022 19:16:40,470,478,51,57
0,02-05-2022 19:16:40,403,32,255,401
0,02-05-2022 19:16:40,466,69,209,64
0,02-05-2022 19:16:40,386,283,466,124
0,02-05-2022 19:16:40,100,472,477,257
0,02-05-2022 19:16:40,89,76,417,281
0,02-05-2022 19:16:40,106,135,113,495
0,02-05-2022 19:16:40,17,230,497,373
0,02-05-2022 19:16:40,150,422,140,288
0,02-05-2022 19:16:40,340,38,33,326
0,02-05-2022 19:16:40,227,177,8,205
0,02-05-2022 19:16:40,269,134,99,488
0,02-05-2022 19:16:40,434,314,206,144
0,02-05-2022 19:16:40,15,351,204,289
0,02-05-2022 19:16:40,86,275,451,482
0,02-05-2022 19:16:40,314,407,6,82
0,02-05-2022 19:16:40,480,112,198,305
0,02-05-2022 19:16:40,91,346,265,439
0,02-05-2022 19:16:40,118,364,169,302
0,02-05-2022 19:16:40,394,104,474,9
0,02-05-2022 19:16:40,367,487,414,15
0,02-05-2022 19:16:40,235,467,374,198
0,02-05-2022 19:16:40,148,171,200,110
0,02-05-2022 19:16:40,406,414,413,262
0,02-05-2022 19:16:40,230,294,118,480
0,02-05-2022 19:16:40,94,393,145,187
0,02-05-2022 19:16:40,361,217,471,164
0,02-05-2022 19:16:40,262,373,353,160
0,02-05-2022 19:16:40,493,129,230,237
0,02-05-2022 19:16:40,347,325,245,124
0,02-05-2022 19:16:40,359,250,440,50
0,02-05-2022 19:16:40,406,322,89,492
0,02-05-2022 19:16:40,56,210,424,347
0,02-05-2022 19:16:40,481,125,396,490
0,02-05-2022 19:16:40,493,176,382,236
0,02-05-2022 19:16:40,342,170,500,225
0,02-05-2022 19:16:40,420,194,261,449
0,02-05-2022 19:16:40,117,256,169,57
0,02-05-2022 19:16:40,51,373,47,193
0,02-05-2022 19:16:40,277,260,278,368
0,02-05-2022 19:16:40,206,487,225,146
0,02-05-2022 19:16:40,235,429,399,279
0,02-05-2022 19:16:40,39,284,296,24
0,02-05-2022 19:16:40,194,457,209,234
0,02-05-2022 19:16:40,252,202,421,250
0,02-05-2022 19:16:40,418,42,451,456
0,02-05-2022 19:16:40,241,52,340,425
0,02-05-2022 19:16:40,43,33,464,33
0,02-05-2022 19:16:40,138,404,209,429
0,02-05-2022 19:16:40,220,424,435,100
0,02-05-2022 19:16:40,237,492,312,33
0,02-05-2022 19:16:40,330,202,93,199
0,02-05-2022 19:16:40,260,292,190,345
0,02-05-2022 19:16:40,91,400,486,217
0,02-05-2022 19:16:40,415,69,282,375
0,02-05-2022 19:16:40,361,56,141,334
0,02-05-2022 19:16:40,444,313,29,194
0,02-05-2022 19:16:40,459,250,187,424
0,02-05-2022 19:16:40,108,435,397,431
0,02-05-2022 19:16:40,245,305,368,182
0,02-05-2022 19:16:40,302,485,422,313
0,02-05-2022 19:16:40,217,236,71,65
0,02-05-2022 19:16:40,222,246,93,411
0,02-05-2022 19:16:40,161,428,96,24
0,02-05-2022 19:16:40,173,282,341,123
0,02-05-2022 19:16:40,452,145,375,448
0,02-05-2022 19:16:40,492,24,197,277
0,02-05-2022 19:16:40,474,439,139,417
0,02-05-2022 19:16:40,440,386,259,376
0,02-05-2022 19:16:40,449,125,250,491
0,02-05-2022 19:16:40,217,345,223,304
0,02-05-2022 19:16:40,52,55,222,111
0,02-05-2022 19:16:40,460,190,184,115
0,02-05-2022 19:16:40,232,5,31,289
0,02-05-2022 19:16:40,302,428,233,224
0,02-05-2022 19:16:40,172,31,244,142
0,02-05-2022 19:16:40,100,173,352,444
0,02-05-2022 19:16:40,317,168,310,213
0,02-05-2022 19:16:40,256,483,198,349
0,02-05-2022 19:16:40,124,433,178,417
0,02-05-2022 19:16:40,375,465,303,371
0,02-05-2022 19:16:40,236,385,44,403
0,02-05-2022 19:16:40,299,227,321,264
0,02-05-2022 19:16:40,212,52,222,450
0,02-05-2022 19:16:40,300,232,399,116
0,02-05-2022 19:16:40,101,81,387,142
0,02-05-2022 19:16:40,292,327,152,297
0,02-05-2022 19:16:40,9,120,114,14
0,02-05-2022 19:16:40,99,432,34,491
0,02-05-2022 19:16:40,141,208,436,24
0,02-05-2022 19:16:40,456,454,22,239
0,02-05-2022 19:16:40,453,459,166,167
0,02-05-2022 19:16:40,498,364,85,260
0,02-05-2022 19:16:40,173,415,369,367
0,02-05-2022 19:16:40,58,222,333,455
0,02-05-2022 19:16:40,370,460,420,248
0,02-05-2022 19:16:40,209,361,360,459
0,02-05-2022 19:16:40,218,426,225,396
0,02-05-2022 19:16:40,333,371,136,216
0,02-05-2022 19:16:40,487,199,282,182
0,02-05-2022 19:16:40,430,438,70,393
0,02-05-2022 19:16:40,444,197,248,428
0,02-05-2022 19:16:40,140,433,318,274
0,02-05-2022 19:16:40,257,474,84,126
0,02-05-2022 19:16:40,262,457,47,143
0,02-05-2022 19:16:40,6,357,411,349
0,02-05-2022 19:16:40,14,378,162,469
0,02-05-2022 19:16:40,96,121,199,186
0,02-05-2022 19:16:40,334,50,312,427
0,02-05-2022 19:16:40,455,201,433,244
0,02-05-2022 19:16:40,43,345,185,302
0,02-05-2022 19:16:40,106,202,433,464
0,02-05-2022 19:16:40,24,89,481,426
0,02-05-2022 19:16:40,226,90,321,154
0,02-05-2022 19:16:40,389,13,369,42
0,02-05-2022 19:16:40,409,367,7,328
0,02-05-2022 19:16:40,54,395,461,31
0,02-05-2022 19:16:40,209,40,307,125
0,02-05-2022 19:16:40,59,79,94,13
0,02-05-2022 19:16:40,452,8,291,411
0,02-05-2022 19:16:40,336,362,203,360
0,02-05-2022 19:16:40,465,8,92,112
0,02-05-2022 19:16:40,486,79,364,376
0,02-05-2022 19:16:40,172,181,143,331
0,02-05-2022 19:16:40,318,175,235,267
0,02-05-2022 19:16:40,319,257,295,300
0,02-05-2022 19:16:40,253,248,360,366
0,02-05-2022 19:16:40,220,462,61,483
0,02-05-2022 19:16:40,135,362,199,267
0,02-05-2022 19:16:40,198,244,232,397
0,02-05-2022 19:16:40,129,201,447,120
0,02-05-2022 19:16:40,4,198,3,426
0,02-05-2022 19:16:40,486,339,321,222
0,02-05-2022 19:16:40,226,354,139,499
0,02-05-2022 19:16:40,476,259,453,26
0,02-05-2022 19:16:40,194,433,347,222
0,02-05-2022 19:16:40,376,0,381,4
0,02-05-2022 19:16:40,293,355,356,203
0,02-05-2022 19:16:40,160,198,258,134
0,02-05-2022 19:16:40,345,336,382,373
0,02-05-2022 19:16:40,82,242,56,12
0,02-05-2022 19:16:40,2,473,59,310
0,02-05-2022 19:16:40,264,115,307,18
0,02-05-2022 19:16:40,314,246,96,361
0,02-05-2022 19:16:40,234,56,94,143
0,02-05-2022 19:16:40,130,331,497,459
0,02-05-2022 19:16:40,255,295,338,97
0,02-05-2022 19:16:40,473,125,453,4
0,02-05-2022 19:16:40,334,157,239,59
0,02-05-2022 19:16:40,304,366,6,300
0,02-05-2022 19:16:40,393,165,79,273
0,02-05-2022 19:16:40,385,455,367,178
0,02-05-2022 19:16:40,297,267,161,389
0,02-05-2022 19:16:40,84,432,150,482
0,02-05-2022 19:16:40,367,224,13,345
0,02-05-2022 19:16:40,306,445,400,202
0,02-05-2022 19:16:40,398,347,163,82
0,02-05-2022 19:16:40,424,112,126,131
0,02-05-2022 19:16:40,36,443,83,155
0,02-05-2022 19:16:40,208,448,15,424
0,02-05-2022 19:16:40,85,387,96,276
0,02-05-2022 19:16:40,169,154,423,122
0,02-05-2022 19:16:40,272,102,243,69
0,02-05-2022 19:16:40,199,483,78,443
0,02-05-2022 19:16:40,8,89,368,164
0,02-05-2022 19:16:40,452,58,39,149
0,02-05-2022 19:16:40,237,221,8,279
0,02-05-2022 19:16:40,30,85,182,500
0,02-05-2022 19:16:40,320,472,182,118
0,02-05-2022 19:16:40,268,360,219,79
0,02-05-2022 19:16:40,5,351,400,195
0,02-05-2022 19:16:40,474,78,246,45
0,02-05-2022 19:16:40,261,204,310,452
0,02-05-2022 19:16:40,492,263,464,413
0,02-05-2022 19:16:40,321,157,122,236
0,02-05-2022 19:16:40,119,119,311,336
0,02-05-2022 19:16:40,252,197,413,343
0,02-05-2022 19:16:40,190,202,210,377
0,02-05-2022 19:16:40,140,353,315,158
0,02-05-2022 19:16:40,244,406,254,430
0,02-05-2022 19:16:40,145,378,51,72
0,02-05-2022 19:16:40,228,297,500,183
0,02-05-2022 19:16:40,475,67,465,39
0,02-05-2022 19:16:40,495,280,83,213
0,02-05-2022 19:16:40,215,234,403,295
0,02-05-2022 19:16:40,265,461,93,117
0,02-05-2022 19:16:40,199,253,304,358
0,02-05-2022 19:16:40,27,76,314,198
0,02-05-2022 19:16:40,76,297,376,209
0,02-05-2022 19:16:40,386,158,308,347
0,02-05-2022 19:16:40,235,293,37,222
0,02-05-2022 19:16:40,311,110,317,498
0,02-05-2022 19:16:40,207,323,322,307
0,02-05-2022 19:16:40,253,268,331,293
0,02-05-2022 19:16:40,310,290,472,319
0,02-05-2022 19:16:40,124,403,446,495
0,02-05-2022 19:16:40,380,370,146,387
0,02-05-2022 19:16:40,311,74,449,261
0,02-05-2022 19:16:40,136,56,22,336
0,02-05-2022 19:16:40,166,447,227,395
0,02-05-2022 19:16:40,153,323,38,284
0,02-05-2022 19:16:40,99,383,226,126
0,02-05-2022 19:16:40,356,414,317,159
0,02-05-2022 19:16:40,165,497,420,464
0,02-05-2022 19:16:40,364,360,381,447
0,02-05-2022 19:16:40,26,104,280,193
0,02-05-2022 19:16:40,391,154,24,14
0,02-05-2022 19:16:40,106,447,106,186
0,02-05-2022 19:16:40,36,172,195,149
0,02-05-2022 19:16:40,490,168,405,408
0,02-05-2022 19:16:40,109,42,429,288
0,02-05-2022 19:16:40,26,282,268,430
0,02-05-2022 19:16:40,179,365,386,60
0,02-05-2022 19:16:40,15,270,498,234
0,02-05-2022 19:16:40,353,246,353,448
0,02-05-2022 19:16:40,337,351,30,113
0,02-05-2022 19:16:40,222,14,302,7
0,02-05-2022 19:16:40,32,368,198,122
0,02-05-2022 19:16:40,486,500,436,37
0,02-05-2022 19:16:40,390,262,49,19
0,02-05-2022 19:16:40,374,307,254,291
0,02-05-2022 19:16:40,285,197,246,410
0,02-05-2022 19:16:40,222,262,387,293
0,02-05-2022 19:16:40,172,490,123,126
0,02-05-2022 19:16:40,14,258,273,329
0,02-05-2022 19:16:40,157,20,129,336
0,02-05-2022 19:16:40,113,150,25,41
0,02-05-2022 19:16:40,207,426,457,2
0,02-05-2022 19:16:40,273,157,186,281
0,02-05-2022 19:16:40,458,260,131,165
0,02-05-2022 19:16:40,434,414,46,419
0,02-05-2022 19:16:40,8,125,11,249
0,02-05-2022 19:16:40,8,3,116,306
0,02-05-2022 19:16:40,448,207,364,251
0,02-05-2022 19:16:40,302,290,32,54
0,02-05-2022 19:16:40,173,445,206,476
0,02-05-2022 19:16:40,120,108,466,186
0,02-05-2022 19:16:40,280,131,391,28
0,02-05-2022 19:16:40,17,274,439,402
0,02-05-2022 19:16:40,456,54,399,106
0,02-05-2022 19:16:40,222,377,0,426
0,02-05-2022 19:16:40,373,346,156,202
0,02-05-2022 19:16:40,308,312,79,328
0,02-05-2022 19:16:40,117,135,112,386
0,02-05-2022 19:16:40,116,121,302,101
0,02-05-2022 19:16:40,429,491,492,114
0,02-05-2022 19:16:40,494,125,51,455
0,02-05-2022 19:16:40,230,397,306,19
0,02-05-2022 19:16:40,360,407,300,415
0,02-05-2022 19:16:40,180,285,30,324
0,02-05-2022 19:16:40,294,309,355,315
0,02-05-2022 19:16:40,310,82,466,124
0,02-05-2022 19:16:40,157,439,299,424
0,02-05-2022 19:16:40,121,415,418,167
0,02-05-2022 19:16:40,205,41,92,244
0,02-05-2022 19:16:40,305,218,373,217
0,02-05-2022 19:16:40,425,369,51,451
0,02-05-2022 19:16:40,382,489,110,151
0,02-05-2022 19:16:40,200,15,386,145
0,02-05-2022 19:16:40,179,454,369,42
0,02-05-2022 19:16:40,298,134,173,373
0,02-05-2022 19:16:40,309,332,94,157
0,02-05-2022 19:16:40,2,1,333,203
0,02-05-2022 19:16:40,259,258,406,249
0,02-05-2022 19:16:40,109,318,325,144
0,02-05-2022 19:16:40,462,284,324,60
0,02-05-2022 19:16:40,244,488,328,25
0,02-05-2022 19:16:40,320,247,108,272
0,02-05-2022 19:16:40,244,476,9,333
0,02-05-2022 19:16:40,158,237,326,242
0,02-05-2022 19:16:40,100,234,231,385
0,02-05-2022 19:16:40,463,230,391,316
0,02-05-2022 19:16:40,277,369,122,460
0,02-05-2022 19:16:40,341,489,369,416
0,02-05-2022 19:16:40,267,294,331,182
0,02-05-2022 19:16:40,92,183,153,109
0,02-05-2022 19:16:40,396,199,487,346
0,02-05-2022 19:16:40,65,490,231,391
0,02-05-2022 19:16:40,92,191,242,224
0,02-05-2022 19:16:40,191,259,119,247
0,02-05-2022 19:16:40,47,112,351,279
0,02-05-2022 19:16:40,464,235,225,422
0,02-05-2022 19:16:40,172,46,414,282
0,02-05-2022 19:16:40,350,388,474,353
0,02-05-2022 19:16:40,360,205,435,241
0,02-05-2022 19:16:40,59,169,282,108
0,02-05-2022 19:16:40,91,81,234,442
0,02-05-2022 19:16:40,324,137,110,365
0,02-05-2022 19:16:40,94,125,415,244
0,02-05-2022 19:16:40,499,96,467,52
0,02-05-2022 19:16:40,444,181,193,334
0,02-05-2022 19:16:40,32,339,347,409
0,02-05-2022 19:16:40,469,93,9,119
0,02-05-2022 19:16:40,324,391,60,383
0,02-05-2022 19:16:40,339,342,97,413
0,02-05-2022 19:16:40,317,465,488,131
0,02-05-2022 19:16:40,336,447,291,40
0,02-05-2022 19:16:40,5,112,475,41
0,02-05-2022 19:16:40,118,56,354,103
0,02-05-2022 19:16:40,216,434,17,116
0,02-05-2022 19:16:40,233,316,167,197
0,02-05-2022 19:16:40,9,492,437,121
0,02-05-2022 19:16:40,382,207,389,497
0,02-05-2022 19:16:40,252,361,128,439
0,02-05-2022 19:16:40,297,84,430,118
0,02-05-2022 19:16:40,17,11,64,491
0,02-05-2022 19:16:40,71,44,433,145
0,02-05-2022 19:16:40,48,335,55,53
0,02-05-2022 19:16:40,429,448,48,322
0,02-05-2022 19:16:40,157,456,240,342
0,02-05-2022 19:16:40,183,262,214,326
0,02-05-2022 19:16:40,353,430,226,360
0,02-05-2022 19:16:40,30,490,153,445
0,02-05-2022 19:16:40,440,450,8,345
0,02-05-2022 19:16:40,231,314,356,390
0,02-05-2022 19:16:40,191,388,5,446
0,02-05-2022 19:16:40,17,486,338,475
0,02-05-2022 19:16:40,48,321,69,337
0,02-05-2022 19:16:40,466,433,65,201
0,02-05-2022 19:16:40,245,131,249,214
0,02-05-2022 19:16:40,16,255,6,206
0,02-05-2022 19:16:40,39,477,69,297
0,02-05-2022 19:16:40,5,393,74,403
0,02-05-2022 19:16:40,99,344,66,228
0,02-05-2022 19:16:40,498,203,343,225
0,02-05-2022 19:16:40,243,397,4,444
0,02-05-2022 19:16:40,352,345,234,484
0,02-05-2022 19:16:40,402,126,30,153
0,02-05-2022 19:16:40,467,462,353,166
0,02-05-2022 19:16:40,415,126,189,140
0,02-05-2022 19:16:40,207,138,166,167
0,02-05-2022 19:16:40,381,209,84,467
0,02-05-2022 19:16:40,302,488,61,1
0,02-05-2022 19:16:40,86,133,274,194
0,02-05-2022 19:16:40,263,475,304,477
0,02-05-2022 19:16:40,467,106,233,383
0,02-05-2022 19:16:40,288,309,143,125
0,02-05-2022 19:16:40,34,207,499,13
0,02-05-2022 19:16:40,496,378,397,68
0,02-05-2022 19:16:40,336,261,425,91
0,02-05-2022 19:16:40,352,328,462,79
0,02-05-2022 19:16:40,449,92,187,494
0,02-05-2022 19:16:40,191,215,456,360
0,02-05-2022 19:16:40,85,305,156,408
0,02-05-2022 19:16:40,210,264,81,198
0,02-05-2022 19:16:40,22,344,467,477
0,02-05-2022 19:16:40,162,313,393,230
0,02-05-2022 19:16:40,209,214,174,495
0,02-05-2022 19:16:40,435,352,399,291
0,02-05-2022 19:16:40,408,191,245,186
0,02-05-2022 19:16:40,320,381,484,370
0,02-05-2022 19:16:40,465,499,456,405
0,02-05-2022 19:16:40,439,222,101,223
0,02-05-2022 19:16:40,429,427,358,40
0,02-05-2022 19:16:40,257,337,93,205
0,02-05-2022 19:16:40,298,419,280,299
0,02-05-2022 19:16:40,191,174,217,182
0,02-05-2022 19:16:40,297,120,302,299
0,02-05-2022 19:16:40,12,32,206,343
0,02-05-2022 19:16:40,492,325,16,98
0,02-05-2022 19:16:40,252,68,244,80
0,02-05-2022 19:16:40,56,245,60,18
0,02-05-2022 19:16:40,306,359,271,389
0,02-05-2022 19:16:40,312,448,292,292
0,02-05-2022 19:16:40,7,147,317,214
0,02-05-2022 19:16:40,488,232,70,251
0,02-05-2022 19:16:40,340,362,150,221
0,02-05-2022 19:16:40,92,328,178,301
0,02-05-2022 19:16:40,163,215,344,214
0,02-05-2022 19:16:40,447,179,346,267
0,02-05-2022 19:16:40,340,138,234,193
0,02-05-2022 19:16:40,169,462,52,472
0,02-05-2022 19:16:40,306,221,435,451
0,02-05-2022 19:16:40,267,71,165,267
0,02-05-2022 19:16:40,267,193,0,410
0,02-05-2022 19:16:40,444,150,3,371
0,02-05-2022 19:16:40,174,217,208,201
0,02-05-2022 19:16:40,354,226,405,60
0,02-05-2022 19:16:40,303,472,267,248
0,02-05-2022 19:16:40,72,256,385,374
0,02-05-2022 19:16:40,71,259,358,209
0,02-05-2022 19:16:40,82,321,379,285
0,02-05-2022 19:16:40,218,404,273,207
0,02-05-2022 19:16:40,119,382,330,439
0,02-05-2022 19:16:40,86,135,312,97
0,02-05-2022 19:16:40,474,159,15,178
0,02-05-2022 19:16:40,179,417,227,461
0,02-05-2022 19:16:40,29,313,96,442
0,02-05-2022 19:16:40,397,6,442,384
0,02-05-2022 19:16:40,252,418,393,29
0,02-05-2022 19:16:40,135,409,450,485
0,02-05-2022 19:16:40,44,204,102,452
0,02-05-2022 19:16:40,336,431,81,477
0,02-05-2022 19:16:40,39,84,253,212
0,02-05-2022 19:16:40,381,291,434,102
0,02-05-2022 19:16:40,78,132,463,18
0,02-05-2022 19:16:40,498,15,66,350
0,02-05-2022 19:16:40,458,124,212,201
0,02-05-2022 19:16:40,326,381,479,216
0,02-05-2022 19:16:40,12,126,359,329
0,02-05-2022 19:16:40,465,370,9,144
0,02-05-2022 19:16:40,107,121,119,211
0,02-05-2022 19:16:40,481,13,266,310
0,02-05-2022 19:16:40,115,264,131,237
0,02-05-2022 19:16:40,295,269,494,299
0,02-05-2022 19:16:40,311,79,418,80
0,02-05-2022 19:16:40,15,379,282,122
0,02-05-2022 19:16:40,15,59,413,416
0,02-05-2022 19:16:40,490,48,42,454
0,02-05-2022 19:16:40,97,30,402,456
0,02-05-2022 19:16:40,220,105,101,93
0,02-05-2022 19:16:40,449,467,331,348
0,02-05-2022 19:16:40,31,168,287,385
0,02-05-2022 19:16:40,195,187,143,20
0,02-05-2022 19:16:40,476,399,284,121
0,02-05-2022 19:16:40,290,12,318,176
0,02-05-2022 19:16:40,270,460,451,205
0,02-05-2022 19:16:40,285,232,90,444
0,02-05-2022 19:16:40,284,74,288,17
0,02-05-2022 19:16:40,175,313,249,8
0,02-05-2022 19:16:40,412,36,241,154
0,02-05-2022 19:16:40,149,430,56,327
0,02-05-2022 19:16:40,18,471,60,10
0,02-05-2022 19:16:40,368,84,395,18
0,02-05-2022 19:16:40,18,102,209,40
0,02-05-2022 19:16:40,199,190,93,51
0,02-05-2022 19:16:40,194,343,106,474
0,02-05-2022 19:16:40,44,368,323,156
0,02-05-2022 19:16:40,185,489,55,220
0,02-05-2022 19:16:40,205,51,267,194
0,02-05-2022 19:16:40,47,127,292,190
0,02-05-2022 19:16:40,428,168,430,140
0,02-05-2022 19:16:40,414,441,75,9
0,02-05-2022 19:16:40,60,230,120,140
0,02-05-2022 19:16:40,194,247,323,203
0,02-05-2022 19:16:40,229,489,331,139
0,02-05-2022 19:16:40,147,454,454,225
0,02-05-2022 19:16:40,304,480,96,201
0,02-05-2022 19:16:40,148,186,136,317
0,02-05-2022 19:16:40,472,321,359,485
